hotel_id,city,distance,stars,rating,accommodation_type,year,month,weekend,price
13048,Paris,1.3,2,3.5,Hotel,2018,4,1,83
13048,Paris,1.3,2,3.5,Hotel,2017,11,1,78
13048,Paris,1.3,2,3.5,Hotel,2018,5,1,83
13048,Paris,1.3,2,3.5,Hotel,2018,2,1,80
13048,Paris,1.3,2,3.5,Hotel,2018,3,1,85
13048,Paris,1.3,2,3.5,Hotel,2017,12,0,70
13049,Paris,0.9,3,3.5,Hotel,2018,4,1,130
13049,Paris,0.9,3,3.5,Hotel,2017,11,1,120
13049,Paris,0.9,3,3.5,Hotel,2017,12,0,495
13049,Paris,0.9,3,3.5,Hotel,2017,11,0,303
13049,Paris,0.9,3,3.5,Hotel,2018,3,1,155
13049,Paris,0.9,3,3.5,Hotel,2018,2,1,151
13049,Paris,0.9,3,3.5,Hotel,2018,6,1,151
13049,Paris,0.9,3,3.5,Hotel,2017,12,0,116
13049,Paris,0.9,3,3.5,Hotel,2018,5,1,130
13049,Paris,0.9,3,3.5,Hotel,2018,1,1,109
13050,Paris,1.1,3,3.5,Hotel,2018,3,1,114
13050,Paris,1.1,3,3.5,Hotel,2017,12,0,103
13050,Paris,1.1,3,3.5,Hotel,2017,11,0,157
13050,Paris,1.1,3,3.5,Hotel,2018,1,1,95
13050,Paris,1.1,3,3.5,Hotel,2018,6,1,111
13050,Paris,1.1,3,3.5,Hotel,2018,4,1,111
13050,Paris,1.1,3,3.5,Hotel,2018,5,1,111
13050,Paris,1.1,3,3.5,Hotel,2017,12,0,456
13050,Paris,1.1,3,3.5,Hotel,2017,11,1,106
13050,Paris,1.1,3,3.5,Hotel,2018,2,1,89
13051,Paris,1.6,NA,2,Hotel,2017,12,0,45
13051,Paris,1.6,NA,2,Hotel,2018,3,1,39
13051,Paris,1.6,NA,2,Hotel,2018,2,1,39
13051,Paris,1.6,NA,2,Hotel,2017,12,0,388
13051,Paris,1.6,NA,2,Hotel,2017,11,0,39
13051,Paris,1.6,NA,2,Hotel,2017,11,1,39
13051,Paris,1.6,NA,2,Hotel,2018,1,1,39
13052,Paris,1.3,4,3.5,Hotel,2018,4,1,138
13052,Paris,1.3,4,3.5,Hotel,2018,2,1,114
13052,Paris,1.3,4,3.5,Hotel,2018,3,1,126
13052,Paris,1.3,4,3.5,Hotel,2017,12,0,103
13052,Paris,1.3,4,3.5,Hotel,2018,1,1,138
13052,Paris,1.3,4,3.5,Hotel,2017,12,0,517
13052,Paris,1.3,4,3.5,Hotel,2017,11,0,254
13053,Paris,1.6,3,2.9,Hotel,2018,1,1,82
13053,Paris,1.6,3,2.9,Hotel,2018,3,1,82
13053,Paris,1.6,3,2.9,Hotel,2017,11,0,140
13053,Paris,1.6,3,2.9,Hotel,2018,2,1,79
13053,Paris,1.6,3,2.9,Hotel,2017,12,0,377
13053,Paris,1.6,3,2.9,Hotel,2017,12,0,79
13053,Paris,1.6,3,2.9,Hotel,2018,4,1,100
13053,Paris,1.6,3,2.9,Hotel,2018,6,1,111
13053,Paris,1.6,3,2.9,Hotel,2017,11,1,92
13054,Paris,1.6,3,3.7,Hotel,2018,1,1,113
13054,Paris,1.6,3,3.7,Hotel,2017,11,1,167
13054,Paris,1.6,3,3.7,Hotel,2018,3,1,113
13054,Paris,1.6,3,3.7,Hotel,2018,6,1,130
13054,Paris,1.6,3,3.7,Hotel,2018,2,1,110
13054,Paris,1.6,3,3.7,Hotel,2017,12,0,140
13054,Paris,1.6,3,3.7,Hotel,2018,5,1,130
13054,Paris,1.6,3,3.7,Hotel,2018,4,1,110
13055,Paris,1.8,NA,2.7,Hostel,2018,3,1,94
13055,Paris,1.8,NA,2.7,Hostel,2018,4,1,91
13055,Paris,1.8,NA,2.7,Hostel,2018,1,1,94
13055,Paris,1.8,NA,2.7,Hostel,2018,2,1,91
13055,Paris,1.8,NA,2.7,Hostel,2018,6,1,91
13055,Paris,1.8,NA,2.7,Hostel,2017,12,0,91
13055,Paris,1.8,NA,2.7,Hostel,2017,11,0,56
13055,Paris,1.8,NA,2.7,Hostel,2018,5,1,91
13055,Paris,1.8,NA,2.7,Hostel,2017,12,0,353
13056,Paris,1.1,3,3.5,Hotel,2017,12,0,105
13056,Paris,1.1,3,3.5,Hotel,2018,2,1,111
13056,Paris,1.1,3,3.5,Hotel,2017,12,0,485
13056,Paris,1.1,3,3.5,Hotel,2018,3,1,135
13056,Paris,1.1,3,3.5,Hotel,2018,6,1,156
13056,Paris,1.1,3,3.5,Hotel,2018,1,1,104
13056,Paris,1.1,3,3.5,Hotel,2018,4,1,131
13056,Paris,1.1,3,3.5,Hotel,2018,5,1,156
13056,Paris,1.1,3,3.5,Hotel,2017,11,1,99
13057,Paris,1.3,NA,4,Hostel,2018,2,1,81
13057,Paris,1.3,NA,4,Hostel,2018,3,1,88
13057,Paris,1.3,NA,4,Hostel,2018,6,1,101
13057,Paris,1.3,NA,4,Hostel,2018,4,1,91
13057,Paris,1.3,NA,4,Hostel,2018,5,1,101
13057,Paris,1.3,NA,4,Hostel,2017,11,0,113
13057,Paris,1.3,NA,4,Hostel,2017,12,0,81
13057,Paris,1.3,NA,4,Hostel,2017,12,0,335
13057,Paris,1.3,NA,4,Hostel,2018,1,1,78
13058,Paris,1.1,NA,2,Hotel,2018,1,1,54
13058,Paris,1.1,NA,2,Hotel,2017,11,0,92
13058,Paris,1.1,NA,2,Hotel,2018,5,1,58
13058,Paris,1.1,NA,2,Hotel,2018,2,1,54
13058,Paris,1.1,NA,2,Hotel,2017,12,0,69
13058,Paris,1.1,NA,2,Hotel,2017,12,0,348
13058,Paris,1.1,NA,2,Hotel,2018,6,1,81
13058,Paris,1.1,NA,2,Hotel,2018,3,1,58
13058,Paris,1.1,NA,2,Hotel,2018,4,1,63
13059,Paris,0.9,2,3.4,Hotel,2018,2,1,112
13059,Paris,0.9,2,3.4,Hotel,2017,11,0,90
13059,Paris,0.9,2,3.4,Hotel,2018,4,1,112
13059,Paris,0.9,2,3.4,Hotel,2017,11,1,92
13059,Paris,0.9,2,3.4,Hotel,2017,12,0,438
13059,Paris,0.9,2,3.4,Hotel,2018,6,1,112
13059,Paris,0.9,2,3.4,Hotel,2018,5,1,112
13059,Paris,0.9,2,3.4,Hotel,2017,12,0,112
13059,Paris,0.9,2,3.4,Hotel,2018,3,1,116
13059,Paris,0.9,2,3.4,Hotel,2018,1,1,116
13060,Paris,1.3,3,3.4,Hotel,2017,11,1,126
13060,Paris,1.3,3,3.4,Hotel,2017,12,0,77
13060,Paris,1.3,3,3.4,Hotel,2018,2,1,101
13060,Paris,1.3,3,3.4,Hotel,2017,12,0,333
13060,Paris,1.3,3,3.4,Hotel,2018,4,1,101
13060,Paris,1.3,3,3.4,Hotel,2018,1,1,104
13060,Paris,1.3,3,3.4,Hotel,2017,11,0,122
13060,Paris,1.3,3,3.4,Hotel,2018,5,1,101
13060,Paris,1.3,3,3.4,Hotel,2018,3,1,104
13061,Paris,1,NA,3,Hotel,2018,5,1,95
13061,Paris,1,NA,3,Hotel,2018,3,1,98
13061,Paris,1,NA,3,Hotel,2018,1,1,68
13061,Paris,1,NA,3,Hotel,2017,12,0,78
13061,Paris,1,NA,3,Hotel,2017,11,1,69
13061,Paris,1,NA,3,Hotel,2018,6,1,95
13061,Paris,1,NA,3,Hotel,2018,4,1,95
13061,Paris,1,NA,3,Hotel,2017,11,0,78
13061,Paris,1,NA,3,Hotel,2017,12,0,360
13061,Paris,1,NA,3,Hotel,2018,2,1,73
13062,Paris,0.9,3,3.7,Hotel,2017,12,0,100
13062,Paris,0.9,3,3.7,Hotel,2018,4,1,138
13062,Paris,0.9,3,3.7,Hotel,2018,1,1,121
13062,Paris,0.9,3,3.7,Hotel,2017,11,1,106
13062,Paris,0.9,3,3.7,Hotel,2018,2,1,88
13062,Paris,0.9,3,3.7,Hotel,2018,6,1,144
13062,Paris,0.9,3,3.7,Hotel,2017,11,0,128
13062,Paris,0.9,3,3.7,Hotel,2018,3,1,121
13062,Paris,0.9,3,3.7,Hotel,2018,5,1,118
13062,Paris,0.9,3,3.7,Hotel,2017,12,0,446
13063,Paris,1.1,3,3.7,Hotel,2017,11,1,104
13063,Paris,1.1,3,3.7,Hotel,2018,2,1,63
13063,Paris,1.1,3,3.7,Hotel,2017,12,0,74
13063,Paris,1.1,3,3.7,Hotel,2018,3,1,88
13063,Paris,1.1,3,3.7,Hotel,2018,4,1,85
13063,Paris,1.1,3,3.7,Hotel,2018,5,1,85
13063,Paris,1.1,3,3.7,Hotel,2017,12,0,370
13063,Paris,1.1,3,3.7,Hotel,2018,6,1,85
13063,Paris,1.1,3,3.7,Hotel,2018,1,1,104
13063,Paris,1.1,3,3.7,Hotel,2017,11,0,114
13064,Paris,1.6,NA,4.1,Hotel,2018,5,1,112
13064,Paris,1.6,NA,4.1,Hotel,2018,2,1,112
13064,Paris,1.6,NA,4.1,Hotel,2017,12,0,112
13064,Paris,1.6,NA,4.1,Hotel,2018,4,1,112
13064,Paris,1.6,NA,4.1,Hotel,2017,11,1,116
13064,Paris,1.6,NA,4.1,Hotel,2017,11,0,158
13064,Paris,1.6,NA,4.1,Hotel,2018,1,1,116
13064,Paris,1.6,NA,4.1,Hotel,2018,6,1,112
13064,Paris,1.6,NA,4.1,Hotel,2018,3,1,116
13064,Paris,1.6,NA,4.1,Hotel,2017,12,0,438
13065,Paris,1.3,3,3.9,Hotel,2017,12,0,109
13065,Paris,1.3,3,3.9,Hotel,2017,12,0,557
13065,Paris,1.3,3,3.9,Hotel,2018,5,1,147
13065,Paris,1.3,3,3.9,Hotel,2018,3,1,135
13065,Paris,1.3,3,3.9,Hotel,2018,2,1,90
13065,Paris,1.3,3,3.9,Hotel,2017,11,1,121
13065,Paris,1.3,3,3.9,Hotel,2018,1,1,99
13065,Paris,1.3,3,3.9,Hotel,2018,6,1,147
13065,Paris,1.3,3,3.9,Hotel,2018,4,1,99
13066,Paris,1,3,3.4,Hotel,2018,1,1,110
13066,Paris,1,3,3.4,Hotel,2017,11,1,158
13066,Paris,1,3,3.4,Hotel,2017,12,0,124
13066,Paris,1,3,3.4,Hotel,2018,4,1,134
13066,Paris,1,3,3.4,Hotel,2018,3,1,134
13066,Paris,1,3,3.4,Hotel,2018,6,1,134
13066,Paris,1,3,3.4,Hotel,2017,12,0,507
13066,Paris,1,3,3.4,Hotel,2018,2,1,134
13066,Paris,1,3,3.4,Hotel,2018,5,1,134
13067,Paris,1.3,NA,3.2,Apart-hotel,2018,3,1,110
13067,Paris,1.3,NA,3.2,Apart-hotel,2018,2,1,90
13067,Paris,1.3,NA,3.2,Apart-hotel,2017,12,0,456
13067,Paris,1.3,NA,3.2,Apart-hotel,2018,5,1,168
13067,Paris,1.3,NA,3.2,Apart-hotel,2017,12,0,90
13067,Paris,1.3,NA,3.2,Apart-hotel,2018,1,1,92
13067,Paris,1.3,NA,3.2,Apart-hotel,2017,11,0,145
13067,Paris,1.3,NA,3.2,Apart-hotel,2018,4,1,107
13067,Paris,1.3,NA,3.2,Apart-hotel,2018,6,1,145
13068,Paris,1,2,4,Hotel,2017,12,0,99
13068,Paris,1,2,4,Hotel,2017,12,0,443
13068,Paris,1,2,4,Hotel,2018,3,1,113
13068,Paris,1,2,4,Hotel,2018,6,1,169
13068,Paris,1,2,4,Hotel,2017,11,0,134
13068,Paris,1,2,4,Hotel,2017,11,1,90
13068,Paris,1,2,4,Hotel,2018,5,1,123
13068,Paris,1,2,4,Hotel,2018,4,1,123
13068,Paris,1,2,4,Hotel,2018,2,1,99
13068,Paris,1,2,4,Hotel,2018,1,1,102
13069,Paris,0.7,3,3.7,Hotel,2018,5,1,132
13069,Paris,0.7,3,3.7,Hotel,2017,12,0,516
13069,Paris,0.7,3,3.7,Hotel,2017,12,0,122
13069,Paris,0.7,3,3.7,Hotel,2018,4,1,114
13069,Paris,0.7,3,3.7,Hotel,2018,3,1,136
13069,Paris,0.7,3,3.7,Hotel,2018,6,1,123
13069,Paris,0.7,3,3.7,Hotel,2018,1,1,136
13069,Paris,0.7,3,3.7,Hotel,2018,2,1,114
13069,Paris,0.7,3,3.7,Hotel,2017,11,0,273
13070,Paris,1.3,4,4.8,Hotel,2018,6,1,231
13070,Paris,1.3,4,4.8,Hotel,2017,12,0,893
13070,Paris,1.3,4,4.8,Hotel,2017,11,1,196
13070,Paris,1.3,4,4.8,Hotel,2018,1,1,143
13070,Paris,1.3,4,4.8,Hotel,2018,4,1,231
13070,Paris,1.3,4,4.8,Hotel,2017,11,0,231
13070,Paris,1.3,4,4.8,Hotel,2018,3,1,150
13070,Paris,1.3,4,4.8,Hotel,2017,12,0,145
13071,Paris,1.3,3,3,Hotel,2018,6,1,156
13071,Paris,1.3,3,3,Hotel,2018,4,1,103
13071,Paris,1.3,3,3,Hotel,2018,3,1,113
13071,Paris,1.3,3,3,Hotel,2017,11,1,97
13071,Paris,1.3,3,3,Hotel,2018,1,1,93
13071,Paris,1.3,3,3,Hotel,2018,2,1,93
13071,Paris,1.3,3,3,Hotel,2017,12,0,428
13071,Paris,1.3,3,3,Hotel,2017,12,0,87
13071,Paris,1.3,3,3,Hotel,2018,5,1,156
13071,Paris,1.3,3,3,Hotel,2017,11,0,172
13072,Paris,1,3,4,Hotel,2018,6,1,151
13072,Paris,1,3,4,Hotel,2017,11,0,178
13072,Paris,1,3,4,Hotel,2018,3,1,145
13072,Paris,1,3,4,Hotel,2018,4,1,147
13072,Paris,1,3,4,Hotel,2017,12,0,650
13072,Paris,1,3,4,Hotel,2017,11,1,141
13072,Paris,1,3,4,Hotel,2017,12,0,152
13072,Paris,1,3,4,Hotel,2018,5,1,157
13072,Paris,1,3,4,Hotel,2018,2,1,130
13072,Paris,1,3,4,Hotel,2018,1,1,134
13073,Paris,1,3,3,Hotel,2018,6,1,149
13073,Paris,1,3,3,Hotel,2017,11,1,119
13073,Paris,1,3,3,Hotel,2018,5,1,149
13073,Paris,1,3,3,Hotel,2018,4,1,114
13073,Paris,1,3,3,Hotel,2017,12,0,121
13073,Paris,1,3,3,Hotel,2018,2,1,114
13073,Paris,1,3,3,Hotel,2018,3,1,114
13073,Paris,1,3,3,Hotel,2018,1,1,114
13073,Paris,1,3,3,Hotel,2017,11,0,156
13073,Paris,1,3,3,Hotel,2017,12,0,556
13074,Paris,0.8,4,3.7,Hotel,2018,5,1,176
13074,Paris,0.8,4,3.7,Hotel,2018,4,1,270
13074,Paris,0.8,4,3.7,Hotel,2018,2,1,166
13074,Paris,0.8,4,3.7,Hotel,2018,1,1,166
13074,Paris,0.8,4,3.7,Hotel,2017,11,1,127
13074,Paris,0.8,4,3.7,Hotel,2017,12,0,558
13074,Paris,0.8,4,3.7,Hotel,2018,6,1,187
13074,Paris,0.8,4,3.7,Hotel,2017,12,0,156
13074,Paris,0.8,4,3.7,Hotel,2017,11,0,166
13074,Paris,0.8,4,3.7,Hotel,2018,3,1,166
13075,Paris,1,1,3,Hotel,2018,1,1,68
13075,Paris,1,1,3,Hotel,2018,5,1,66
13075,Paris,1,1,3,Hotel,2018,2,1,66
13075,Paris,1,1,3,Hotel,2018,4,1,66
13075,Paris,1,1,3,Hotel,2018,6,1,66
13075,Paris,1,1,3,Hotel,2018,3,1,68
13075,Paris,1,1,3,Hotel,2017,12,0,66
13076,Paris,1.3,2,3,Hotel,2018,3,1,92
13076,Paris,1.3,2,3,Hotel,2018,2,1,90
13076,Paris,1.3,2,3,Hotel,2017,11,0,90
13076,Paris,1.3,2,3,Hotel,2018,4,1,90
13076,Paris,1.3,2,3,Hotel,2017,11,1,92
13076,Paris,1.3,2,3,Hotel,2017,12,0,90
13076,Paris,1.3,2,3,Hotel,2018,5,1,90
13076,Paris,1.3,2,3,Hotel,2018,1,1,92
13076,Paris,1.3,2,3,Hotel,2018,6,1,90
13077,Paris,0.9,2,4.1,Hotel,2017,12,0,78
13077,Paris,0.9,2,4.1,Hotel,2018,1,1,90
13077,Paris,0.9,2,4.1,Hotel,2018,2,1,87
13078,Paris,1.1,2,3.4,Hotel,2018,3,1,94
13078,Paris,1.1,2,3.4,Hotel,2018,1,1,94
13078,Paris,1.1,2,3.4,Hotel,2018,4,1,121
13078,Paris,1.1,2,3.4,Hotel,2018,6,1,121
13078,Paris,1.1,2,3.4,Hotel,2017,12,0,74
13078,Paris,1.1,2,3.4,Hotel,2017,11,0,91
13078,Paris,1.1,2,3.4,Hotel,2017,11,1,103
13078,Paris,1.1,2,3.4,Hotel,2018,5,1,121
13078,Paris,1.1,2,3.4,Hotel,2018,2,1,91
13078,Paris,1.1,2,3.4,Hotel,2017,12,0,367
13079,Paris,1.3,NA,3.7,Hotel,2017,11,0,121
13079,Paris,1.3,NA,3.7,Hotel,2017,12,0,77
13079,Paris,1.3,NA,3.7,Hotel,2018,1,1,79
13079,Paris,1.3,NA,3.7,Hotel,2018,5,1,95
13079,Paris,1.3,NA,3.7,Hotel,2018,6,1,95
13079,Paris,1.3,NA,3.7,Hotel,2018,3,1,98
13079,Paris,1.3,NA,3.7,Hotel,2018,2,1,77
13079,Paris,1.3,NA,3.7,Hotel,2018,4,1,95
13079,Paris,1.3,NA,3.7,Hotel,2017,12,0,317
13080,Paris,0.9,2,2.5,Hotel,2018,5,1,116
13080,Paris,0.9,2,2.5,Hotel,2018,2,1,86
13080,Paris,0.9,2,2.5,Hotel,2017,12,0,363
13080,Paris,0.9,2,2.5,Hotel,2018,1,1,88
13080,Paris,0.9,2,2.5,Hotel,2018,4,1,116
13080,Paris,0.9,2,2.5,Hotel,2018,6,1,116
13080,Paris,0.9,2,2.5,Hotel,2017,12,0,86
13080,Paris,0.9,2,2.5,Hotel,2018,3,1,120
13080,Paris,0.9,2,2.5,Hotel,2017,11,0,86
13081,Paris,0.6,2,3.9,Hotel,2018,2,1,98
13081,Paris,0.6,2,3.9,Hotel,2018,6,1,87
13081,Paris,0.6,2,3.9,Hotel,2018,3,1,87
13081,Paris,0.6,2,3.9,Hotel,2017,11,0,104
13081,Paris,0.6,2,3.9,Hotel,2017,12,0,69
13081,Paris,0.6,2,3.9,Hotel,2018,4,1,87
13081,Paris,0.6,2,3.9,Hotel,2018,1,1,81
13081,Paris,0.6,2,3.9,Hotel,2017,11,1,104
13081,Paris,0.6,2,3.9,Hotel,2018,5,1,87
13082,Paris,0.9,2,3.2,Hotel,2018,4,1,76
13082,Paris,0.9,2,3.2,Hotel,2018,3,1,91
13082,Paris,0.9,2,3.2,Hotel,2018,6,1,96
13082,Paris,0.9,2,3.2,Hotel,2018,2,1,89
13082,Paris,0.9,2,3.2,Hotel,2017,11,1,99
13082,Paris,0.9,2,3.2,Hotel,2018,1,1,67
13082,Paris,0.9,2,3.2,Hotel,2018,5,1,96
13082,Paris,0.9,2,3.2,Hotel,2017,12,0,66
13082,Paris,0.9,2,3.2,Hotel,2017,11,0,66
13083,Paris,1.3,2,3.5,Hotel,2017,11,1,93
13083,Paris,1.3,2,3.5,Hotel,2018,3,1,108
13083,Paris,1.3,2,3.5,Hotel,2018,5,1,104
13083,Paris,1.3,2,3.5,Hotel,2018,6,1,104
13083,Paris,1.3,2,3.5,Hotel,2017,12,0,400
13083,Paris,1.3,2,3.5,Hotel,2018,4,1,104
13083,Paris,1.3,2,3.5,Hotel,2017,12,0,101
13083,Paris,1.3,2,3.5,Hotel,2018,2,1,104
13083,Paris,1.3,2,3.5,Hotel,2018,1,1,108
13083,Paris,1.3,2,3.5,Hotel,2017,11,0,101
13084,Paris,0.9,5,4.1,Hotel,2017,12,0,249
13084,Paris,0.9,5,4.1,Hotel,2018,2,1,249
13084,Paris,0.9,5,4.1,Hotel,2017,11,0,268
13084,Paris,0.9,5,4.1,Hotel,2017,12,0,1129
13084,Paris,0.9,5,4.1,Hotel,2018,1,1,268
13084,Paris,0.9,5,4.1,Hotel,2018,4,1,277
13084,Paris,0.9,5,4.1,Hotel,2018,3,1,277
13084,Paris,0.9,5,4.1,Hotel,2018,5,1,322
13084,Paris,0.9,5,4.1,Hotel,2018,6,1,322
13085,Paris,0.8,3,3.7,Hotel,2018,3,1,98
13085,Paris,0.8,3,3.7,Hotel,2017,12,0,98
13085,Paris,0.8,3,3.7,Hotel,2018,1,1,98
13085,Paris,0.8,3,3.7,Hotel,2017,11,0,174
13085,Paris,0.8,3,3.7,Hotel,2018,6,1,208
13085,Paris,0.8,3,3.7,Hotel,2018,4,1,208
13085,Paris,0.8,3,3.7,Hotel,2018,2,1,98
13085,Paris,0.8,3,3.7,Hotel,2018,5,1,208
13085,Paris,0.8,3,3.7,Hotel,2017,12,0,452
13086,Paris,0.8,3,3.7,Hotel,2018,2,1,119
13086,Paris,0.8,3,3.7,Hotel,2018,4,1,155
13086,Paris,0.8,3,3.7,Hotel,2017,11,0,113
13086,Paris,0.8,3,3.7,Hotel,2018,3,1,160
13086,Paris,0.8,3,3.7,Hotel,2017,12,0,129
13086,Paris,0.8,3,3.7,Hotel,2018,5,1,212
13086,Paris,0.8,3,3.7,Hotel,2017,12,0,553
13086,Paris,0.8,3,3.7,Hotel,2018,6,1,212
13086,Paris,0.8,3,3.7,Hotel,2018,1,1,160
13087,Paris,0.8,4,4,Hotel,2018,6,1,161
13087,Paris,0.8,4,4,Hotel,2018,5,1,149
13087,Paris,0.8,4,4,Hotel,2017,12,0,580
13087,Paris,0.8,4,4,Hotel,2017,12,0,133
13087,Paris,0.8,4,4,Hotel,2018,4,1,149
13087,Paris,0.8,4,4,Hotel,2017,11,0,208
13087,Paris,0.8,4,4,Hotel,2018,1,1,126
13087,Paris,0.8,4,4,Hotel,2018,2,1,126
13087,Paris,0.8,4,4,Hotel,2018,3,1,149
13088,Paris,1.1,3,3.7,Hotel,2018,4,1,121
13088,Paris,1.1,3,3.7,Hotel,2018,6,1,121
13088,Paris,1.1,3,3.7,Hotel,2017,12,0,101
13088,Paris,1.1,3,3.7,Hotel,2017,11,1,104
13088,Paris,1.1,3,3.7,Hotel,2018,2,1,91
13088,Paris,1.1,3,3.7,Hotel,2018,5,1,121
13088,Paris,1.1,3,3.7,Hotel,2018,1,1,94
13088,Paris,1.1,3,3.7,Hotel,2018,3,1,94
13088,Paris,1.1,3,3.7,Hotel,2017,12,0,463
13089,Paris,1,NA,3.5,Hotel,2018,4,1,74
13089,Paris,1,NA,3.5,Hotel,2018,3,1,80
13089,Paris,1,NA,3.5,Hotel,2017,12,0,343
13089,Paris,1,NA,3.5,Hotel,2017,12,0,68
13089,Paris,1,NA,3.5,Hotel,2018,2,1,68
13089,Paris,1,NA,3.5,Hotel,2018,6,1,91
13089,Paris,1,NA,3.5,Hotel,2018,5,1,85
13089,Paris,1,NA,3.5,Hotel,2017,11,0,114
13089,Paris,1,NA,3.5,Hotel,2018,1,1,68
13090,Paris,1.2,4,4,Hotel,2017,12,0,491
13090,Paris,1.2,4,4,Hotel,2017,11,1,125
13090,Paris,1.2,4,4,Hotel,2017,11,0,208
13090,Paris,1.2,4,4,Hotel,2018,6,1,188
13090,Paris,1.2,4,4,Hotel,2017,12,0,114
13090,Paris,1.2,4,4,Hotel,2018,4,1,152
13090,Paris,1.2,4,4,Hotel,2018,1,1,135
13090,Paris,1.2,4,4,Hotel,2018,5,1,167
13090,Paris,1.2,4,4,Hotel,2018,3,1,152
13091,Paris,1.1,NA,4.5,Hotel,2017,12,0,103
13091,Paris,1.1,NA,4.5,Hotel,2018,2,1,91
13091,Paris,1.1,NA,4.5,Hotel,2017,12,0,524
13091,Paris,1.1,NA,4.5,Hotel,2018,1,1,103
13091,Paris,1.1,NA,4.5,Hotel,2017,11,0,182
13091,Paris,1.1,NA,4.5,Hotel,2017,11,1,93
13091,Paris,1.1,NA,4.5,Hotel,2018,3,1,114
13091,Paris,1.1,NA,4.5,Hotel,2018,6,1,114
13091,Paris,1.1,NA,4.5,Hotel,2018,5,1,103
13092,Paris,1.3,NA,3.2,Hostel,2018,5,1,110
13092,Paris,1.3,NA,3.2,Hostel,2017,12,0,88
13092,Paris,1.3,NA,3.2,Hostel,2018,2,1,99
13092,Paris,1.3,NA,3.2,Hostel,2018,6,1,123
13092,Paris,1.3,NA,3.2,Hostel,2018,1,1,104
13092,Paris,1.3,NA,3.2,Hostel,2017,12,0,506
13093,Paris,1.3,NA,3.7,Hostel,2018,2,1,102
13093,Paris,1.3,NA,3.7,Hostel,2018,6,1,136
13093,Paris,1.3,NA,3.7,Hostel,2017,12,0,547
13093,Paris,1.3,NA,3.7,Hostel,2018,1,1,113
13093,Paris,1.3,NA,3.7,Hostel,2018,4,1,113
13093,Paris,1.3,NA,3.7,Hostel,2018,5,1,113
13093,Paris,1.3,NA,3.7,Hostel,2017,12,0,90
13094,Paris,1,3,3.9,Hotel,2018,6,1,155
13094,Paris,1,3,3.9,Hotel,2018,4,1,124
13094,Paris,1,3,3.9,Hotel,2018,5,1,155
13094,Paris,1,3,3.9,Hotel,2018,3,1,134
13094,Paris,1,3,3.9,Hotel,2018,1,1,103
13094,Paris,1,3,3.9,Hotel,2018,2,1,103
13094,Paris,1,3,3.9,Hotel,2017,11,0,153
13094,Paris,1,3,3.9,Hotel,2017,12,0,99
13094,Paris,1,3,3.9,Hotel,2017,12,0,482
13094,Paris,1,3,3.9,Hotel,2017,11,1,115
13095,Paris,1,3,3.9,Hotel,2017,12,0,463
13095,Paris,1,3,3.9,Hotel,2018,3,1,121
13095,Paris,1,3,3.9,Hotel,2018,4,1,138
13095,Paris,1,3,3.9,Hotel,2017,12,0,108
13095,Paris,1,3,3.9,Hotel,2018,6,1,150
13095,Paris,1,3,3.9,Hotel,2018,2,1,118
13095,Paris,1,3,3.9,Hotel,2017,11,0,148
13095,Paris,1,3,3.9,Hotel,2018,1,1,121
13095,Paris,1,3,3.9,Hotel,2017,11,1,101
13095,Paris,1,3,3.9,Hotel,2018,5,1,150
13096,Paris,0.8,3,3.9,Hotel,2017,12,0,104
13096,Paris,0.8,3,3.9,Hotel,2018,4,1,119
13096,Paris,0.8,3,3.9,Hotel,2017,11,1,120
13096,Paris,0.8,3,3.9,Hotel,2018,3,1,128
13096,Paris,0.8,3,3.9,Hotel,2018,2,1,110
13096,Paris,0.8,3,3.9,Hotel,2018,1,1,128
13096,Paris,0.8,3,3.9,Hotel,2018,5,1,142
13096,Paris,0.8,3,3.9,Hotel,2017,12,0,474
13097,Paris,1.1,3,3.7,Hotel,2018,3,1,124
13097,Paris,1.1,3,3.7,Hotel,2017,12,0,454
13097,Paris,1.1,3,3.7,Hotel,2018,1,1,101
13097,Paris,1.1,3,3.7,Hotel,2017,12,0,119
13097,Paris,1.1,3,3.7,Hotel,2018,6,1,124
13097,Paris,1.1,3,3.7,Hotel,2018,5,1,124
13097,Paris,1.1,3,3.7,Hotel,2017,11,0,245
13097,Paris,1.1,3,3.7,Hotel,2017,11,1,101
13097,Paris,1.1,3,3.7,Hotel,2018,2,1,101
13098,Paris,0.8,3,3.9,Hotel,2018,4,1,151
13098,Paris,0.8,3,3.9,Hotel,2018,2,1,151
13098,Paris,0.8,3,3.9,Hotel,2017,11,1,145
13098,Paris,0.8,3,3.9,Hotel,2018,1,1,124
13098,Paris,0.8,3,3.9,Hotel,2018,6,1,171
13098,Paris,0.8,3,3.9,Hotel,2017,12,0,130
13098,Paris,0.8,3,3.9,Hotel,2018,3,1,130
13098,Paris,0.8,3,3.9,Hotel,2017,12,0,558
13098,Paris,0.8,3,3.9,Hotel,2018,5,1,156
13098,Paris,0.8,3,3.9,Hotel,2017,11,0,151
13099,Paris,1,NA,2.7,Hotel,2018,5,1,61
13099,Paris,1,NA,2.7,Hotel,2017,12,0,88
13099,Paris,1,NA,2.7,Hotel,2018,6,1,61
13099,Paris,1,NA,2.7,Hotel,2018,2,1,59
13099,Paris,1,NA,2.7,Hotel,2017,12,0,325
13099,Paris,1,NA,2.7,Hotel,2018,3,1,63
